bookingId,user_id,flightId,bookingDate,statusId_x,name,email,phone,total_payment,last_payment_date,total_claim_amount,claim_count,origin,destination,departureTime,arrivalTime,statusId_y,claim_ratio,days_to_departure
109,1166,348,2025-07-12 15:36:09.717520,8,James Benson,user1166@example.com,(553)346-4921x5227,607.74,2025-07-13 00:36:09.717520,0.0,0.0,New York,Berlin,2024-12-09 03:28:09.717520,2024-12-09 11:19:09.717520,5,0.0,-216
110,735,314,2024-12-15 07:36:09.717520,10,Kyle Jones,user735@example.com,557.519.3123,453.3,2024-12-15 07:36:09.717520,0.0,0.0,New York,Dubai,2025-01-29 07:49:09.717520,2025-01-29 15:54:09.717520,5,0.0,45
111,268,248,2025-08-06 13:36:09.717520,10,Brandi Bryant,user268@example.com,(656)500-8613,317.87,2025-08-07 05:36:09.717520,0.0,0.0,Rome,Dubai,2025-05-10 06:53:09.717520,2025-05-10 11:00:09.717520,1,0.0,-89
112,903,24,2025-01-01 18:36:09.717520,8,Amy Perry,user903@example.com,+1-883-336-7622x133,68.55,2025-01-02 03:36:09.717520,0.0,0.0,New York,Madrid,2025-03-19 04:24:09.717520,2025-03-19 09:09:09.717520,2,0.0,76
113,26,361,2025-11-13 02:36:09.717520,8,Tiffany Thornton,user26@example.com,986-336-9579,765.33,2025-11-13 13:36:09.717520,0.0,0.0,Toronto,Madrid,2025-01-13 05:54:09.717520,2025-01-13 10:39:09.717520,1,0.0,-304
114,1181,371,2025-09-15 17:36:09.717520,11,Dr. Becky Jensen MD,user1181@example.com,854.846.5195,409.82,2025-09-16 15:36:09.717520,0.0,0.0,Rome,Dubai,2025-05-18 00:57:09.717520,2025-05-18 08:49:09.717520,3,0.0,-121
115,693,266,2025-08-25 08:36:09.717520,8,Robert Manning,user693@example.com,635-285-2720x6502,486.72,2025-08-25 08:36:09.717520,0.0,0.0,Baku,Paris,2025-07-14 00:06:09.717520,2025-07-14 08:19:09.717520,2,0.0,-43
116,196,222,2025-11-04 09:36:09.717520,8,Emily Jackson,user196@example.com,(319)241-9029,546.91,2025-11-06 14:36:09.717520,0.0,0.0,New York,London,2025-07-11 13:34:09.717520,2025-07-11 18:26:09.717520,2,0.0,-116
117,709,340,2025-11-12 06:36:09.717520,8,Eric Hansen,user709@example.com,374-852-8123x099,583.0,2025-11-13 21:36:09.717520,0.0,0.0,Berlin,Toronto,2025-09-26 05:22:09.717520,2025-09-26 12:40:09.717520,2,0.0,-48
118,1144,457,2025-10-09 11:36:09.717520,7,Lindsay Foster,user1144@example.com,(220)641-6355x52153,741.32,2025-10-10 08:36:09.717520,0.0,0.0,Paris,Rome,2025-04-12 21:35:09.717520,2025-04-13 05:19:09.717520,3,0.0,-180
119,322,259,2025-07-29 01:36:09.717520,10,Lisa Mckinney,user322@example.com,001-616-731-0117x7143,181.29,2025-07-30 18:36:09.717520,0.0,0.0,London,Rome,2025-02-22 15:56:09.717520,2025-02-22 20:18:09.717520,5,0.0,-157
120,154,385,2025-08-08 20:36:09.717520,8,David Hendricks,user154@example.com,+1-450-249-5381,520.12,2025-08-09 20:36:09.717520,0.0,0.0,New York,Dubai,2025-05-28 01:42:09.717520,2025-05-28 10:28:09.717520,2,0.0,-73
121,570,26,2025-08-16 17:36:09.717520,8,Daniel Watson,user570@example.com,001-302-216-5659x609,67.97,2025-08-19 17:36:09.717520,0.0,0.0,Baku,Toronto,2025-03-28 04:50:09.717520,2025-03-28 05:54:09.717520,3,0.0,-142
122,776,207,2025-03-30 12:36:09.717520,8,Ronnie Cobb,user776@example.com,657-808-3281x4562,684.92,2025-04-02 08:36:09.717520,0.0,0.0,Madrid,Dubai,2025-05-23 08:14:09.717520,2025-05-23 10:04:09.717520,2,0.0,53
123,1174,230,2025-01-15 01:36:09.717520,8,James Holt,user1174@example.com,208-614-0887,458.58,2025-01-17 16:36:09.717520,0.0,0.0,Madrid,Baku,2025-10-10 21:51:09.717520,2025-10-11 05:02:09.717520,2,0.0,268
124,244,255,2025-10-30 10:36:09.717520,8,Abigail Simmons,user244@example.com,(613)937-1302x2617,368.52,2025-11-01 15:36:09.717520,0.0,0.0,New York,London,2025-10-09 12:40:09.717520,2025-10-09 18:05:09.717520,6,0.0,-21
125,845,19,2025-09-12 03:36:09.717520,7,Samantha Miller,user845@example.com,(401)933-5482x7059,107.69,2025-09-12 08:36:09.717520,407.53,1.0,Berlin,Toronto,2025-03-02 03:34:09.717520,2025-03-02 06:29:09.717520,2,3.7842882347478874,-195
126,187,406,2025-10-06 05:36:09.717520,8,Ricky Singh,user187@example.com,(953)201-2157x69833,534.15,2025-10-08 14:36:09.717520,0.0,0.0,Madrid,London,2025-10-11 15:26:09.717520,2025-10-11 20:18:09.717520,2,0.0,5
127,1042,288,2025-03-16 06:36:09.717520,8,Ashley Rodriguez,user1042@example.com,806.980.7927x136,678.33,2025-03-16 07:36:09.717520,0.0,0.0,Dubai,Toronto,2025-06-10 20:47:09.717520,2025-06-11 05:45:09.717520,2,0.0,86
128,699,187,2024-12-27 17:36:09.717520,9,Matthew Young,user699@example.com,837.505.1054,662.97,2024-12-28 17:36:09.717520,0.0,0.0,New York,Istanbul,2025-05-25 23:43:09.717520,2025-05-26 05:26:09.717520,2,0.0,149
129,680,287,2025-10-14 05:36:09.717520,8,Teresa Peters,user680@example.com,681.671.9527x6440,601.96,2025-10-15 09:36:09.717520,0.0,0.0,Dubai,Baku,2025-11-26 15:09:09.717520,2025-11-26 19:44:09.717520,2,0.0,43
130,745,367,2025-07-19 13:36:09.717520,8,William Myers,user745@example.com,2439961222,266.46,2025-07-20 03:36:09.717520,0.0,0.0,New York,Paris,2025-09-19 02:46:09.717520,2025-09-19 09:56:09.717520,2,0.0,61
131,455,2,2025-05-23 21:36:09.717520,9,Natalie Espinoza,user455@example.com,598-872-9797x679,368.56,2025-05-24 05:36:09.717520,0.0,0.0,New York,Istanbul,2025-09-28 23:38:09.717520,2025-09-29 00:43:09.717520,2,0.0,128
132,598,281,2025-08-24 21:36:09.717520,8,Lori Brady,user598@example.com,+1-716-527-2342x552,580.31,2025-08-25 02:36:09.717520,315.7,1.0,New York,Toronto,2025-08-08 09:12:09.717520,2025-08-08 14:42:09.717520,3,0.544019575743999,-17
133,94,460,2025-02-23 01:36:09.717520,8,Jordan Castillo,user94@example.com,298-474-7077,389.31,2025-02-24 10:36:09.717520,0.0,0.0,Istanbul,Toronto,2025-06-01 17:04:09.717520,2025-06-01 22:33:09.717520,2,0.0,98
134,839,55,2025-04-10 05:36:09.717520,8,Carla Palmer,user839@example.com,988-719-3796x22459,376.63,2025-04-12 17:36:09.717520,0.0,0.0,Paris,Berlin,2024-12-13 07:48:09.717520,2024-12-13 15:09:09.717520,2,0.0,-118
135,248,477,2025-06-19 16:36:09.717520,8,Curtis Garcia,user248@example.com,315-450-1144,736.45,2025-06-22 10:36:09.717520,28.43,1.0,Madrid,Rome,2025-02-26 15:51:09.717520,2025-02-26 22:42:09.717520,3,0.03860411433226967,-114
136,391,367,2025-05-22 13:36:09.717520,8,Justin Wise,user391@example.com,306.463.8640x84857,150.23,2025-05-23 02:36:09.717520,0.0,0.0,New York,Paris,2025-09-19 02:46:09.717520,2025-09-19 09:56:09.717520,2,0.0,119
137,96,475,2025-10-21 07:36:09.717520,8,Joseph Golden,user96@example.com,(945)464-9208,104.28,2025-10-21 19:36:09.717520,0.0,0.0,Dubai,Toronto,2025-06-02 04:50:09.717520,2025-06-02 07:56:09.717520,2,0.0,-142
138,923,235,2025-11-03 04:36:09.717520,10,Jesse Kelly,user923@example.com,832.554.7176x1038,718.33,2025-11-05 12:36:09.717520,0.0,0.0,London,Paris,2025-01-02 09:25:09.717520,2025-01-02 17:27:09.717520,2,0.0,-305
139,276,494,2025-08-12 10:36:09.717520,8,Kevin Davis,user276@example.com,621.680.9315x34214,698.18,2025-08-14 03:36:09.717520,245.3,1.0,New York,Istanbul,2025-05-23 06:15:09.717520,2025-05-23 15:00:09.717520,1,0.3513420607866167,-82
140,100,284,2025-07-10 04:36:09.717520,8,Emily Russell,user100@example.com,001-859-425-0482x60169,257.06,2025-07-11 20:36:09.717520,0.0,0.0,Dubai,London,2025-08-26 07:22:09.717520,2025-08-26 14:31:09.717520,3,0.0,47
141,1042,400,2025-03-01 08:36:09.717520,8,Ashley Rodriguez,user1042@example.com,806.980.7927x136,208.47,2025-03-01 13:36:09.717520,0.0,0.0,Toronto,Baku,2025-03-22 19:38:09.717520,2025-03-23 00:52:09.717520,2,0.0,21
142,263,54,2025-06-17 07:36:09.717520,8,Mikayla Garrett,user263@example.com,504.460.2026x107,375.71,2025-06-18 11:36:09.717520,0.0,0.0,Dubai,Paris,2025-03-13 00:58:09.717520,2025-03-13 06:50:09.717520,3,0.0,-97
143,660,259,2025-06-14 23:36:09.717520,11,William Baker,user660@example.com,+1-789-645-1229,462.19,2025-06-17 03:36:09.717520,0.0,0.0,London,Rome,2025-02-22 15:56:09.717520,2025-02-22 20:18:09.717520,5,0.0,-113
144,509,141,2025-06-21 20:36:09.717520,11,Richard Church,user509@example.com,(262)795-4149x1736,99.86,2025-06-24 09:36:09.717520,0.0,0.0,Toronto,Madrid,2025-10-14 07:51:09.717520,2025-10-14 16:49:09.717520,2,0.0,114
145,928,413,2025-02-06 14:36:09.717520,8,John Garner,user928@example.com,+1-346-343-9025x998,720.22,2025-02-08 13:36:09.717520,22.06,1.0,Istanbul,New York,2025-10-22 08:20:09.717520,2025-10-22 15:14:09.717520,1,0.030629529865874312,257
146,1050,154,2025-11-25 03:36:09.717520,10,Tara Lawrence,user1050@example.com,+1-599-591-4117x86729,414.48,2025-11-27 03:36:09.717520,0.0,0.0,Istanbul,New York,2025-06-07 08:23:09.717520,2025-06-07 14:00:09.717520,2,0.0,-171
147,1134,324,2025-03-21 16:36:09.717520,8,Shane Peterson,user1134@example.com,600-412-2331x480,505.89,2025-03-21 16:36:09.717520,0.0,0.0,Istanbul,Baku,2025-07-17 06:19:09.717520,2025-07-17 07:34:09.717520,3,0.0,117
148,596,352,2025-05-26 07:36:09.717520,8,Lori Perez,user596@example.com,(232)246-4139x7360,779.6,2025-05-27 10:36:09.717520,0.0,0.0,Baku,London,2025-06-25 23:00:09.717520,2025-06-26 07:03:09.717520,2,0.0,30
149,365,258,2025-09-04 08:36:09.717520,8,Sarah Koch,user365@example.com,(483)871-4387x72421,744.02,2025-09-05 00:36:09.717520,0.0,0.0,New York,London,2025-02-05 00:08:09.717520,2025-02-05 02:01:09.717520,2,0.0,-212
150,237,390,2025-05-30 03:36:09.717520,8,Laura Johnson,user237@example.com,+1-751-265-4555,185.43,2025-06-01 01:36:09.717520,0.0,0.0,Paris,Berlin,2025-04-22 09:27:09.717520,2025-04-22 12:03:09.717520,2,0.0,-38
151,1169,483,2025-11-07 08:36:09.717520,8,Brian Dixon,user1169@example.com,971.377.2234x917,616.27,2025-11-07 22:36:09.717520,0.0,0.0,Madrid,Istanbul,2025-05-21 19:56:09.717520,2025-05-21 23:06:09.717520,3,0.0,-170
152,1094,147,2025-07-04 10:36:09.717520,8,Jeffrey Wyatt,user1094@example.com,864-631-9913x74568,598.41,2025-07-05 09:36:09.717520,0.0,0.0,Baku,New York,2025-04-25 18:14:09.717520,2025-04-26 00:28:09.717520,2,0.0,-70
153,52,196,2025-02-12 11:36:09.717520,8,Lisa Wise,user52@example.com,323-498-2067x82806,161.61,2025-02-15 05:36:09.717520,0.0,0.0,Rome,Paris,2025-05-19 15:40:09.717520,2025-05-19 18:13:09.717520,2,0.0,96
154,410,137,2025-02-20 19:36:09.717520,8,Marissa Walters,user410@example.com,291.748.6683,492.23,2025-02-23 08:36:09.717520,0.0,0.0,Dubai,Toronto,2024-12-19 05:40:09.717520,2024-12-19 10:20:09.717520,2,0.0,-64
155,300,430,2025-01-01 08:36:09.717520,8,Stephen Flores,user300@example.com,+1-426-469-3089x812,267.13,2025-01-04 03:36:09.717520,0.0,0.0,Paris,New York,2025-06-15 13:51:09.717520,2025-06-15 22:31:09.717520,2,0.0,165
156,418,386,2025-09-03 11:36:09.717520,8,Michael Gordon,user418@example.com,3658676135,537.97,2025-09-04 20:36:09.717520,0.0,0.0,Rome,Istanbul,2025-05-02 12:27:09.717520,2025-05-02 14:28:09.717520,3,0.0,-124
157,927,53,2025-10-12 07:36:09.717520,8,Isaiah Bernard,user927@example.com,001-647-476-4680x028,426.54,2025-10-13 20:36:09.717520,0.0,0.0,Madrid,Paris,2025-04-15 16:26:09.717520,2025-04-15 18:50:09.717520,5,0.0,-180
158,460,381,2025-10-28 03:36:09.717520,8,Laura Vaughn,user460@example.com,843.558.6077,114.33,2025-10-30 06:36:09.717520,0.0,0.0,Madrid,Istanbul,2024-12-05 13:52:09.717520,2024-12-05 18:24:09.717520,3,0.0,-327
159,1047,402,2025-11-21 19:36:09.717520,8,Robert Molina,user1047@example.com,931.956.1213x854,237.63,2025-11-24 11:36:09.717520,0.0,0.0,Toronto,Istanbul,2025-04-17 04:28:09.717520,2025-04-17 11:02:09.717520,3,0.0,-219
160,97,475,2025-06-13 22:36:09.717520,8,Jennifer Cervantes,user97@example.com,+1-748-305-5604x29039,758.97,2025-06-14 16:36:09.717520,0.0,0.0,Dubai,Toronto,2025-06-02 04:50:09.717520,2025-06-02 07:56:09.717520,2,0.0,-12
161,641,495,2025-09-08 11:36:09.717520,7,Crystal Hall,user641@example.com,(449)540-8654,122.99,2025-09-09 16:36:09.717520,0.0,0.0,London,Dubai,2025-02-18 11:42:09.717520,2025-02-18 17:55:09.717520,6,0.0,-202
162,515,104,2025-10-14 00:36:09.717520,9,Christine Curry,user515@example.com,(276)492-7108x425,275.89,2025-10-15 11:36:09.717520,0.0,0.0,London,Baku,2025-04-09 01:43:09.717520,2025-04-09 04:08:09.717520,2,0.0,-188
163,754,387,2025-09-28 03:36:09.717520,8,Julie Watts,user754@example.com,(719)982-5103x43627,157.09,2025-09-30 16:36:09.717520,0.0,0.0,Istanbul,Paris,2025-04-04 02:47:09.717520,2025-04-04 06:08:09.717520,2,0.0,-178
164,403,398,2025-03-09 19:36:09.717520,8,Nicole Shaw,user403@example.com,484-739-7118x61428,329.22,2025-03-11 09:36:09.717520,0.0,0.0,Rome,Baku,2025-08-05 14:48:09.717520,2025-08-05 22:23:09.717520,2,0.0,148
165,153,96,2025-02-27 09:36:09.717520,8,Theresa Leon,user153@example.com,001-608-817-0028,74.93,2025-03-01 14:36:09.717520,0.0,0.0,Dubai,New York,2025-07-17 10:41:09.717520,2025-07-17 15:55:09.717520,2,0.0,140
166,773,21,2025-07-07 18:36:09.717520,8,Danielle Roberson,user773@example.com,401.479.2519,705.71,2025-07-07 19:36:09.717520,0.0,0.0,New York,Baku,2025-10-02 21:07:09.717520,2025-10-02 22:14:09.717520,5,0.0,87
167,267,83,2025-09-25 18:36:09.717520,7,Nicole Smith,user267@example.com,752-957-1100,556.46,2025-09-26 15:36:09.717520,0.0,0.0,Rome,Paris,2025-10-28 13:25:09.717520,2025-10-28 15:13:09.717520,1,0.0,32
168,956,364,2025-02-17 11:36:09.717520,8,Sean Mitchell,user956@example.com,986-269-6440x37271,641.2,2025-02-19 00:36:09.717520,0.0,0.0,Istanbul,Paris,2025-01-13 16:03:09.717520,2025-01-14 00:38:09.717520,2,0.0,-35
169,661,306,2024-12-27 06:36:09.717520,8,John Rogers,user661@example.com,(888)235-9365,286.28,2024-12-29 09:36:09.717520,0.0,0.0,Paris,Baku,2025-04-12 22:51:09.717520,2025-04-13 07:39:09.717520,2,0.0,106
170,617,252,2025-09-20 03:36:09.717520,8,Shawn Murphy,user617@example.com,001-461-994-1453x85996,64.32,2025-09-22 09:36:09.717520,38.99,1.0,Rome,Madrid,2025-11-28 13:11:09.717520,2025-11-28 19:08:09.717520,2,0.6061878109452737,69
171,651,270,2025-03-22 15:36:09.717520,8,Stephen Smith,user651@example.com,990-444-1991x9661,146.54,2025-03-24 03:36:09.717520,0.0,0.0,Madrid,Paris,2025-02-19 21:35:09.717520,2025-02-20 03:47:09.717520,3,0.0,-31
172,1035,82,2025-07-01 03:36:09.717520,8,Lisa Clark,user1035@example.com,001-921-677-0411,701.8,2025-07-01 10:36:09.717520,0.0,0.0,Berlin,Dubai,2025-04-08 13:06:09.717520,2025-04-08 14:53:09.717520,2,0.0,-84
173,189,179,2025-03-23 16:36:09.717520,8,Jeffery Steele,user189@example.com,+1-859-274-9262x86182,333.34,2025-03-24 20:36:09.717520,0.0,0.0,New York,Paris,2025-02-18 08:06:09.717520,2025-02-18 13:00:09.717520,2,0.0,-34
174,679,185,2025-04-29 16:36:09.717520,10,Michael Huang,user679@example.com,+1-654-312-4326x43410,135.4,2025-05-01 00:36:09.717520,88.67,1.0,Toronto,Istanbul,2024-12-26 14:46:09.717520,2024-12-26 16:29:09.717520,1,0.654874446085672,-125
175,1087,244,2025-09-14 06:36:09.717520,7,Mark Hamilton,user1087@example.com,907-926-9487x60702,481.91,2025-09-15 16:36:09.717520,0.0,0.0,Baku,London,2025-11-09 07:01:09.717520,2025-11-09 13:33:09.717520,3,0.0,56
176,709,229,2025-04-03 06:36:09.717520,8,Eric Hansen,user709@example.com,374-852-8123x099,437.77,2025-04-03 22:36:09.717520,0.0,0.0,Dubai,Toronto,2024-12-09 07:08:09.717520,2024-12-09 11:53:09.717520,2,0.0,-115
177,500,491,2024-12-21 07:36:09.717520,10,Charles Ramos,user500@example.com,(941)560-5165x902,301.65,2024-12-23 13:36:09.717520,0.0,0.0,London,Dubai,2025-08-09 22:58:09.717520,2025-08-10 06:04:09.717520,3,0.0,231
178,782,469,2025-01-27 22:36:09.717520,8,Anthony Walker,user782@example.com,421-730-5848x0269,278.21,2025-01-28 00:36:09.717520,0.0,0.0,London,Rome,2025-04-23 01:32:09.717520,2025-04-23 04:34:09.717520,2,0.0,85
179,580,13,2025-08-21 21:36:09.717520,8,Nicole Wu,user580@example.com,971-712-6200x5559,371.15,2025-08-24 17:36:09.717520,0.0,0.0,Madrid,New York,2025-02-11 18:44:09.717520,2025-02-11 23:31:09.717520,2,0.0,-192
180,1042,229,2025-08-06 11:36:09.717520,8,Ashley Rodriguez,user1042@example.com,806.980.7927x136,372.05,2025-08-06 11:36:09.717520,0.0,0.0,Dubai,Toronto,2024-12-09 07:08:09.717520,2024-12-09 11:53:09.717520,2,0.0,-241
181,395,165,2025-08-20 12:36:09.717520,10,Karla Medina,user395@example.com,589.353.6634,235.64,2025-08-23 03:36:09.717520,0.0,0.0,Paris,Madrid,2025-02-14 05:36:09.717520,2025-02-14 11:30:09.717520,6,0.0,-188
182,343,498,2025-09-02 03:36:09.717520,7,Barbara Fowler,user343@example.com,001-513-388-0662,257.55,2025-09-04 11:36:09.717520,0.0,0.0,Baku,Dubai,2025-01-13 20:28:09.717520,2025-01-14 04:40:09.717520,1,0.0,-232
183,135,108,2025-11-09 06:36:09.717520,8,Karl Leach,user135@example.com,470.590.1051,672.78,2025-11-10 01:36:09.717520,0.0,0.0,Toronto,Istanbul,2025-03-17 06:49:09.717520,2025-03-17 12:31:09.717520,1,0.0,-237
184,869,428,2025-01-22 16:36:09.717520,8,Tina Martinez,user869@example.com,+1-624-340-1474x2113,797.96,2025-01-24 10:36:09.717520,201.33,1.0,New York,Berlin,2025-11-18 11:30:09.717520,2025-11-18 16:43:09.717520,2,0.2523058799939847,299
185,892,332,2025-01-06 09:36:09.717520,8,Crystal Schultz,user892@example.com,3799453075,250.63,2025-01-08 20:36:09.717520,0.0,0.0,Madrid,Paris,2025-04-09 16:57:09.717520,2025-04-09 19:56:09.717520,2,0.0,93
186,49,236,2025-05-18 11:36:09.717520,8,Robert Perry,user49@example.com,3973455053,514.69,2025-05-20 17:36:09.717520,0.0,0.0,Baku,Berlin,2024-12-21 21:35:09.717520,2024-12-22 03:07:09.717520,2,0.0,-148
187,112,92,2025-04-08 03:36:09.717520,8,Carrie Robbins,user112@example.com,001-324-772-3888x94422,637.07,2025-04-10 11:36:09.717520,0.0,0.0,Istanbul,Rome,2025-07-18 18:24:09.717520,2025-07-19 03:00:09.717520,2,0.0,101
188,467,467,2025-04-11 23:36:09.717520,8,Sarah Quinn,user467@example.com,+1-247-466-1366x3730,169.44,2025-04-14 17:36:09.717520,0.0,0.0,Rome,Istanbul,2024-12-22 00:39:09.717520,2024-12-22 04:38:09.717520,2,0.0,-111
189,829,222,2025-05-10 10:36:09.717520,8,Jennifer Noble,user829@example.com,546.537.3336x42313,589.76,2025-05-10 17:36:09.717520,0.0,0.0,New York,London,2025-07-11 13:34:09.717520,2025-07-11 18:26:09.717520,2,0.0,62
190,243,274,2024-12-04 06:36:09.717520,8,Alexander Davis,user243@example.com,542.695.1687,145.46,2024-12-04 10:36:09.717520,0.0,0.0,Berlin,Madrid,2025-06-24 21:38:09.717520,2025-06-25 04:41:09.717520,2,0.0,202
191,130,388,2025-09-25 11:36:09.717520,8,Jonathan Hernandez,user130@example.com,001-930-708-8808x5342,610.95,2025-09-28 10:36:09.717520,0.0,0.0,Dubai,Paris,2025-06-26 06:47:09.717520,2025-06-26 10:27:09.717520,2,0.0,-92
192,149,184,2025-08-14 13:36:09.717520,8,Luis Rodriguez,user149@example.com,222-308-2379x251,273.36,2025-08-14 21:36:09.717520,0.0,0.0,Rome,London,2025-06-07 20:22:09.717520,2025-06-08 03:11:09.717520,5,0.0,-68
193,618,311,2025-01-13 19:36:09.717520,8,Laura Hobbs,user618@example.com,592-451-1847,697.56,2025-01-15 15:36:09.717520,0.0,0.0,Dubai,Toronto,2025-11-05 17:24:09.717520,2025-11-05 22:07:09.717520,3,0.0,295
194,897,196,2025-06-21 07:36:09.717520,8,Ruth Allen,user897@example.com,001-520-225-6669x1525,253.59,2025-06-22 04:36:09.717520,0.0,0.0,Rome,Paris,2025-05-19 15:40:09.717520,2025-05-19 18:13:09.717520,2,0.0,-33
195,321,274,2025-03-22 14:36:09.717520,8,Kimberly Shaw PhD,user321@example.com,249-358-4413x72313,234.76,2025-03-24 22:36:09.717520,0.0,0.0,Berlin,Madrid,2025-06-24 21:38:09.717520,2025-06-25 04:41:09.717520,2,0.0,94
196,1118,152,2025-10-20 14:36:09.717520,8,Kevin Taylor,user1118@example.com,001-458-945-7969x893,272.03,2025-10-21 08:36:09.717520,0.0,0.0,Dubai,Berlin,2025-05-22 14:05:09.717520,2025-05-22 16:14:09.717520,3,0.0,-152
197,765,491,2024-12-06 03:36:09.717520,10,Mathew Gutierrez,user765@example.com,487-397-5706x342,361.46,2024-12-06 18:36:09.717520,0.0,0.0,London,Dubai,2025-08-09 22:58:09.717520,2025-08-10 06:04:09.717520,3,0.0,246
198,290,64,2024-12-21 10:36:09.717520,8,Heather Nguyen,user290@example.com,372-454-1979,345.24,2024-12-21 17:36:09.717520,0.0,0.0,Berlin,Rome,2025-03-18 00:26:09.717520,2025-03-18 06:55:09.717520,2,0.0,86
199,808,276,2025-09-06 12:36:09.717520,8,Michael Clark,user808@example.com,386-914-1977x290,233.63,2025-09-09 04:36:09.717520,163.93,1.0,New York,Berlin,2025-10-16 08:15:09.717520,2025-10-16 10:23:09.717520,6,0.701665025895647,39
200,705,109,2025-06-30 06:36:09.717520,10,John Casey,user705@example.com,769-343-4134x868,94.2,2025-06-30 23:36:09.717520,0.0,0.0,Paris,London,2025-09-08 12:46:09.717520,2025-09-08 14:12:09.717520,2,0.0,70
201,292,83,2025-03-04 17:36:09.717520,8,Jason Blackwell,user292@example.com,722-428-3968,452.23,2025-03-07 00:36:09.717520,0.0,0.0,Rome,Paris,2025-10-28 13:25:09.717520,2025-10-28 15:13:09.717520,1,0.0,237
202,518,100,2025-01-27 15:36:09.717520,8,Jose Guzman,user518@example.com,354.870.4997,466.95,2025-01-29 00:36:09.717520,0.0,0.0,Dubai,Berlin,2025-09-28 03:14:09.717520,2025-09-28 08:20:09.717520,3,0.0,243
203,1162,437,2024-12-28 03:36:09.717520,8,Sheila Jones,user1162@example.com,001-597-846-9534x009,138.37,2024-12-29 07:36:09.717520,0.0,0.0,Istanbul,Rome,2025-11-23 00:22:09.717520,2025-11-23 04:25:09.717520,2,0.0,329
204,1126,38,2025-04-28 07:36:09.717520,8,Michael Day,user1126@example.com,001-695-401-0423,637.25,2025-05-01 05:36:09.717520,0.0,0.0,London,Istanbul,2025-09-30 13:19:09.717520,2025-09-30 17:44:09.717520,2,0.0,155
205,202,102,2025-09-24 01:36:09.717520,10,Natasha Pierce,user202@example.com,(241)793-7767,678.75,2025-09-25 03:36:09.717520,0.0,0.0,Berlin,Baku,2024-12-28 03:54:09.717520,2024-12-28 07:34:09.717520,5,0.0,-270
206,732,66,2025-11-09 06:36:09.717520,8,Tyler Mccoy,user732@example.com,+1-226-292-1951x797,308.35,2025-11-10 11:36:09.717520,0.0,0.0,Toronto,Rome,2025-01-16 18:19:09.717520,2025-01-16 23:33:09.717520,3,0.0,-297
207,584,318,2025-01-04 16:36:09.717520,8,Steven Garcia,user584@example.com,333.733.7944x5217,395.01,2025-01-06 06:36:09.717520,0.0,0.0,New York,Baku,2025-01-05 01:38:09.717520,2025-01-05 07:04:09.717520,2,0.0,0
208,923,169,2025-10-12 07:36:09.717520,8,Jesse Kelly,user923@example.com,832.554.7176x1038,58.51,2025-10-14 08:36:09.717520,0.0,0.0,Dubai,Toronto,2025-03-24 05:38:09.717520,2025-03-24 11:07:09.717520,2,0.0,-203
209,1197,79,2025-09-16 04:36:09.717520,8,Valerie Sellers,user1197@example.com,397.319.6776,795.11,2025-09-18 06:36:09.717520,102.45,1.0,Dubai,London,2025-10-15 03:37:09.717520,2025-10-15 11:14:09.717520,2,0.1288500962131026,28
210,648,491,2025-07-07 15:36:09.717520,7,Ashley Smith,user648@example.com,6536032968,588.95,2025-07-08 22:36:09.717520,0.0,0.0,London,Dubai,2025-08-09 22:58:09.717520,2025-08-10 06:04:09.717520,3,0.0,33
